nQ9RSvRl8B7ugdlWmFiIfwr,10425,689.54,i6U3AFfj53,kToRRj2U42OrtwSlttipHFXewg6fqgs6PxOXYvRVs5ccxRVptCtic7bPhKnNESUy6v0JnyvXADuIKfePJvkSswZ2qYs4B7IaAmzN,50001,
MO9tRQKZ1gsEjNjZNFd9U7E,10442,624.97,Zm0FCuqpe3,ntbqAu18UX6k1HaUgS6CYTenWiBRnctC78va4XgO7vEjvICQ0p3DqmKs9XPwp1B5k2FxmGwLMRyaY7zDQLML1SGfX21jYmlYAZjJ,50001,
ZlJshfju9EgMilY64AbiRjO,10459,474.04,15CjYfRu4Z,KlJekfjFMJAFzQTEVyq1Ep8EDIp5jqTEX7pYYeQ8Yq7gLLKP1aDrZK8m19oy2wa3VBGCyRLxVNN9aHFNG6wrzJ4TqIbvYbLIMt0I,50001,
83YTysVyj9gsFCZcGopMW6J,10476,746.88,gex7k4UDd9,1YPV89SjhuM56qPzQbx42k8yjpjsZbP9wsHOfpfDd4JPqnAOvEspdfhOjTXuGhAPzWTb6FzcgPanEDVNXCVP9a1ORKDoeBoo7Qj5,50001,
MXdUgAbaRQAAYPgx2jphYv8,10493,33.92,qmpPo5nmcZ,FC3g1JSXE9PJJkbviXBJO8NlEcmWSRWtuh88INyCPhut1U9Wr7SGJohj4vjem7zZzUQFJ0Ommt6eLDZ8YJZ09l4dgYSoe5PyvWGG,50001,
9p5etHGp2rw6w5hM8tpN2tI,10510,260.20,4jDmoCMdoP,xEEIKDUKW9Z7Z9RdEPE2eq1wBXTaHSUniFmSUJRy0fs41YBdpwMW8MO2iWUeYOKZL7PLk5TgROsR6ksB9ujUQ18cHp2pZr8ANuZX,50001,
FRy5SzuXWkA0pvIlSI4T3oz,10527,35.69,SiKjRuqtqF,pGD1zgoB1KCGkdgTgCLk67N8mDpfsApo5knzhkAscc8FmDofORTzPq14eOAmFQXBeRO7gPUHPNuZfkBZbr3IijQ4klL1bLQuTbtM,50001,
cMNsPjeMsPzRL8pzzqH64K1,10544,447.17,xCv8vjvWvL,6PSVwL8MLSNBQEJQT6rS14p5U8pztfZtZhMdl3c0R9GZPubSUpUAYyrRBsbebnDFWx1MHkZxjs4RF4dVQFEq0ZGzXZwb1NxCOVz8,50001,
sUISTFHeLcfs8vhfNUyo1mc,10561,497.41,0BsdXjYm7V,EJMF1JoPCEK87mRA5lcFyUIESvGSc67YN6h3va0UH4JTLP9TKv6y2JCI4pspS4JWLei3JdzJjOwVx9qwdIGBZQqCyqxuodpwkQnL,50001,
eaVDlRy8ktoKupc4N3USJQi,10578,539.11,d0nXGRYL5d,O34FIavi98xgkJ3kPtvOmCC1s7Ty7myq2GijToEq84p8K5h4k4kICSCJd2U5LfAFl51jpIMIQ64kpC2D8vrJm4mSTVlBlljK1SNz,50001,
bRntBbAVj5Mj7xdoPjxoWE2,10595,473.99,k7OmqIukG4,qCElZcZG09Zxih7Mh6mJuUttojjj2yMOsHPnEaRNsHPDJkzpTlusmNOaSkOV6rOQ6rOprpJD0s7JDCvqADZo1ppKzIsh6WIMZBlo,50001,
29yAWz1A8a9q1G8jApXb4F5,10612,191.26,U7UIafcu7I,9b8bOuOSNZfimTtN1irsMNjljJlmAJzaNHDCg79hU4S6DLmQzfGHt3yJOT6I17qqJu3793Qoi9HncnXdcsQiVXiTe2utwgZD2ndn,50001,
0quLGvWmtWHT65RBHVHZxSx,10629,705.40,8chrONb5Ar,wCzWbybmUMyEY3GxLWj1LaF1RiPKxmVNSYeARvRleDVb5fQxeck3s9r8DB1iDRsrASYnUH0UfPnCo3w8WdVZyiiknZ995nMGgLGx,50001,
I8PKl1NEbREWSJHDP6Y9OSb,10646,719.44,IASidhMYLh,6hLGrqfA2xCOd2HBWToS3zFrrO4Gtt7qhglLgh2S8JihZ6ck9zv33elEwB34vCayrES4vxhlI3CdR5Z8cBpaE7L6naUX3w8aNoGN,50001,
7ayBfcPf1Rri9MWCUxYCWNc,10663,888.01,zeAUZ5Bo18,NYAkxnnmSPHbehrM8CAQwi9UMWhDGgEerxBQ4R9yKl7bbsO0Wj04JgDFkZN4ZwVMgpJFmq8KiRrn1tZtv30oKuqOn9Tpjv1d2jYI,50001,
FZ7amPsFwRpmbMkf6B4knLZ,10680,883.57,f38cTgSrJ7,eOBHl5YAZvjPTyxRhQthEKqkyIHGREUBcEugRBytIfF0tbW7h6pzIpliexYQac8f0e2ok9umsb14VXrb6ctNd0ufDxmt1wQmyW08,50001,
lAnfzMmFX400Bar3vww0aUP,10697,479.16,EJfwYQOINP,r9jRU3A2auBIzCW5PSbOxEiIYK7HWEkSlgDdgcfJ9GNoSXpbhVHTKz8DZF5mpDxnAnMpXOoU9AUtyKinUspLoHYuWzc4tXTMfStf,50001,
MqyoIhGyo36Dn5sqqxsoyah,10714,253.37,lFIQEkshFg,EPKHLRvwcxYOiSohHMvlV9XCry6daDqBSEGryDAy81RilWdOdJfm8XGY8rA8UfSLJsAys9WeZGGOfFkZRBdq3ytIeGDooeamOQk4,50001,
FFhqmfuxd1YWJRCfwtKdSKl,10731,195.17,9ENqbxft5u,11r5TUZX5E0VFSQJnbLKJbuy9y2IDqgocNhFGNzTcq41nGFfNcA2dMwLyF6Uis9p8dZts0iyBNQg2aM1oLL9myRXIMegfS1TxTYU,50001,
7i3gWik4fIsTCBdYrP866cr,10748,441.23,VeC7jlCXRZ,0wSRZPn67dnYmWfMboNATdE3GKhJmjCvE5I6sGsu4bRAdsAoT1VQBFnZ5loIw0Qk0WpC8iKENyvKLNRfBd5YNX7cBdr4FsK3ACx6,50001,
sLvWaO4P8YM9pM6XythWZwg,10765,612.94,gjUry1NlUf,xJEthWLEp2kcCxVq7Qnjkrt2iM2SY9UIuiUE4xCHE9xauIGGQFQmpP7q6s4MYVV1DNJZPe017yhhGrfh6FdGJNL9e8ouM5eI3Vsh,50001,
QIX5hEvJWl3jxan6XqU0Q22,10782,737.54,5fj86b2ge9,yzcqD9wg2Au4iiaYxLN66lScmtiw7f0k4bPv6VnSrEG7ZXEXGQsuT0hnIH0TfEPXQAEYocfwMJYALrGQ20fgpLCsyhVY9shWM4Lw,50001,
wBJM1MVl0BQ5Tyrbnhgj39W,10799,535.25,wCtL1bfSVh,ylIwUEZroV4saMFsIcIaahWAOKHxL5PWRXvcErhLi2eK7TGc6WLCrLPsCuHMLUJLZYfBGtSNUAfkQexubKhJLLVkN1Fn4Fx1cQPE,50001,
KtNEe5QOgLdXGbU0Ti1nQWM,10816,933.53,8dZ2vrWkKG,64tNTo4mKPlovwvUoeCcEaLRIS7O66HIUvu1yDKw5KHE1yBxYeRZjjmb5c2iA5H4DBeiGCZAJ1br4zBgFaIEGAkZwlo8UvcbUZ52,50001,
U6x2zG1sW62EoGybH0iq2Xo,10833,29.99,Gn2oyYITRq,hp4J0N31tizlqb7zvPgy78Aeql8BZWrGjw4KgWgQcmIkBF8JH7nfuXZpg9nkaGmCEzRpXXWbAehFj0RuZ2m9Wl1H0URwmZrRwnYH,50001,
YZXPaRFZ1xWo63V7df66dnX,10850,366.90,kiKN3M2gUD,3N8ACSlN5LXG5O53V1ijB2ZWGMvw38nB2J3IkG6UYMl1v6DWzzFjBTNFcPg596twHKlzEmDJIe2WQ6R6bnaVyRhrAwVsqkslrWku,50001,
iqx0WTr63be7pSy13Ee8q6I,10867,303.40,RbdlnYFdUn,aGslIpQTweRoXLX5GomYYeDK95WiEY1jfpFdqoed7KJh6KCXXDuZi3OxjRfvJa4KYzy3RDYKA1bZRxXrgmtrhxa8qaNPcYAyye0L,50001,
I5jeSPYH5niHblun1DuZ7uJ,10884,475.23,mMivJnKSV6,60IrdvbwIWXFDB4q9VhEmAlo2DLgyabvkw2wgIHcLR8r8rhsCaexVvhC0n1Cqzm0qGUqTcdopI8nJfVSRRxAeDuV1FvQcyjHBxrx,50001,
ZXotZ5ahmvqpsN0FuSeXaXg,10901,817.53,NDPRhNRrao,NWZtuakG6Tctty33OvJuaaPj0AOJ2jrMYHh7xHD0uFc89DY79oHlYflADedYS0459oYyGpHUayesYvOSigpekAOYC3S9xS19bBgk,50001,
KAcTj30aQNIEKF4cvtWmYxu,10918,392.52,TBxcAKbile,bgRZgIllSluzBt7xZxJWJTkQd8yEoPkkFKKEbNPftTbCjBqwW1oxo8Z16YZMLKEJwVym8TFS8JvQOBtCqipUsZrZDo7muJqSbZch,50001,
Q0InVeJbvbpovfflvZovgxS,10935,312.05,VUXLJYacPf,EOf9gkN26ONfLISUg9EkSNc4GqhVGgpd3XNuhZOBWKO0CkwmylgM3pkOFKnIeRLuzhK3u51VHUKm6x9CsRzdHOg6pL0J1NbDltUx,50001,
0zli4dBwA1366nfqHGOpa8P,10952,373.82,D4m84w2gSF,9fERgGY2wQIMhZe4ONQWuN4rjOdsz90xSpN4GgFcu7YIYnaA7mnRS3IBCMGt9C3TGdPdV0fQdMtWnWzYOMyEt4mVzlr9IbJU36La,50001,
q3IOyko9ohuTwUPSc0tmZDo,10969,640.59,4npG1Uwv9B,siA700OIRYe7Y6SQjtNFIXHAapUwM9HTYa285scTxSOVjuklxbnCBeSnaW0ocmwZUNHdVrAS2vdj3EUAxa1ixpKIDlh18lQ9YNSL,50001,
NRQ61Xyw4HWj86Wto2zzvoB,10986,83.29,WdBPcaMzAy,IYYhw8VGYCUTIVcHjX8YLrsY9NOpqBRMAZIMHaUhJkX6hnpxaq0goCEkEFz8XYAuvo47xoSQL6EEKndhI8JW81CPrYvaXOsXLsZy,50001,
HAtTqiQ6vi97RPDULFkmdAW,11003,581.71,sqdsUqQHtF,lBSoh7TB2lAf44uBuCaa9w5hk4X8ekr50NydfORLBASNRWWgc9fO2SDNKmge0oz7LoDtZsRrmO2Ve2VmQo72BQQqqg67eh2TwUKn,50001,
XttrJu1SQ8BeUcYTVlgTSR4,11020,30.67,dj34fTvo9x,DbbaIvRAEb0udjvaQtWvNEkCbZlG5vD0fVR7FtsHakOBSFN2Qvg4C3MiChmMPPv8eRgRqlqv5yOeUAM9XgHmzqF8Ti4iva2rvTHU,50001,
b4pjIaMY8rIvOMpYegXmeWE,11037,34.76,Zsx55FjHrB,uKAkAcBWW6jdmSxUgVL0LSy33R1R57YYJKB8dwHYa1VQCyt8Xnn9q4SdqU3hNNu4qZy2gCWeRQjqvQpnRVWTIcQWD20Tp9kTI5BV,50001,
A8tfuoZtqYybqEPj6JpLBhY,11054,691.52,lRIw66Una0,LchrYGJlj8PD9H4oLjXI1M5xwZaoMd2CZoPet3KN7hpyo2uwDp8j73SphxUg7txG1Iou9Bpl734FKRmagQiGsEMPmXJm0cv2mIj9,50001,
IjsnVhu8j9Eg3t6qdTb1ZZQ,11071,260.66,pLAVlE74KD,eeoMbA8FSziMP8qNy4MJJwwztbyPZjy1DnYIUWk6d9Z1TZz1aJOcLt7pDEbhvV84PifGUK681NShZDVMxrJXX03B9LSoO6d3h7j8,50001,
ioxsSPgYBEB7SijDeLH8k0D,11088,96.11,qt9vSb7h02,XFaWjAEUXLCDTlPuKXTdl5P1B5mUmXSihiIqd5D1C3SaBy00DAn4B7BFG8ktx56lwl83zu89lc6lDRmImHivwUigx98JNTMS55lB,50001,
z03L4Xi4a7cpQ22gR4RhdWp,11105,77.86,u9vpU39smT,0QWY425hp5T59fG7cxcWwLWN1J9poPC8p4YExSr0fNG0gOD3Ha9IeYXB4By7r7FoVlDXhsAgYzoPWx8wWDkxm5XDM43LQQKV6xYK,50001,
Bm22OYJCfJzlwE3xHISIRxh,11122,922.46,XG35Y5tWva,WyAbqZJ1AYj0Etc7DPP5pewKBom95BOm8i8wUgXWGG5xLPqqKqxM39xROoTTWOQj6N125wm7eko1LKAmTFkn0PJvzTvPnjmyM10n,50001,
8pDBZJTMDIeZfyGeZG1JSk8,11139,173.58,6uTjCqQ7E4,tp5gvsYbBEBBYMpWTM2Y1ixfbjyu7GM5ySFR9RCs3dF1Upjo6RH42C0olPYlJphQ3Q9tXcEaaY51ch1l20g6Edfn2CAwnrZJvN0g,50001,
R1JsYV1WTwnsM47TRm9lvrI,11156,378.36,R1iIENl8XY,j2F8DQkWGhIO6mehKT9Y9u38ltcvy3S8xkJdNe2GAzGvkuueJi8pIHU30pTUemFkrCPPNnH8ImOIbfwCELKK5iyTzSnA9wV6JMcL,50001,
T8qpKAT4mibvAQSw9sDVXNr,11173,940.50,hBuOHx9syK,9dNyeh1Il9ODMnOJsYfeNRYo7lVJuRZzN555hHz7V3ut8YT38wxi3Q0ebVXd9Az6mMhFZJV3DRtQCyqB2mb1vsPKv1c1ZKvx1AgU,50001,
fepLHZRoD9TXXuUAWP8tq6e,11190,407.73,rZJqdmFfIi,Faoa75hHC3s4zjOEf7tGEmoWexM1WuBPB7FXK3ex7xn3foWroqF5W5beNfg7jNI15nA4Q2k7JRPng8F1DY6mCQmdaaTjFyXGFLhy,50001,
U93kxEHIwSfrRVALUKBm2Kq,11207,499.06,tFVKJtXiDc,f5t52GnySX51sC6OZF8GUX2OBqZIZmcJ5BZ0wYosp4T0O9eE9UQ3bwrR72FbHdmxnx8zFwSMIZyDHMOweO1zHsfW4hjbIPjshS4x,50001,
omUCjsHjvMiVetAJq4IQeJn,11224,6.43,Tu5UDZ7IzS,uewE5oMIQqYy0jcaAUyfCOEQ1FHHv8N2mR6s9yOaS9aPmiw17cFlsOE92T47s2yUqbRoqEFgFusiyaIe0bTXlFP86nuviumxTZfH,50001,
MybbIbrfBEZ925JGIcfeGea,11241,815.55,K9T7x65Fi2,00qGD6Thfqnnmh5XEk9U97M76pgcjn7eQnxsjy0NXLDh3kqnWXBCJYhw6DdgpR5ygHeRrgGqL53SITJequU1XkEfvh1zb1ogt2Nh,50001,
i31139IdEZ66DOH2E0e4NDd,11258,682.62,8LQwSWFz8r,I8AToT1IcoL6pX9NTJldGum3kmCSeUDwwKLbO42CdC5DJpbeXHhoACldFbwcCGcR6fa2icLQ15YVEVx0Je1ZilJpOZxv3eAA7UV7,50001,
KRsNxp46L60ilugd0PHJkXz,11275,76.06,WL9k712Uux,GfGMoKyf9mvFSztqtRZRcmKZnyPZyTJ0zSeIzaBvGDdHHaLQmy5SpmuQB8TQWOMmfXW3Ey6R5JHEUIQzrthy0YcsTFgB4v2NN92x,50001,
NmTbMBlCGa0foZrFagHbEpb,11292,346.90,3PsgjcZc1d,UV24bxLsPzbjtbPK3EWvGIUFxYGmhA9YPhDSs1GmYvjXN4wwR5W3cXLv7hx0yc4KIhfJXzfBTaGZyjW5w2b3jDJZsggTMmjiomOK,50042,
O1YqGxfrBn1cKUsOjkp627q,11309,726.54,qpyoE1Cl0K,G0xWRE77jL3glkyy1KXZnXPbmC9ozEHfjCSQ22klixjJsdVXicflVzRfD3VuSOowOrMzaasz5CMA9pYnkRN8ZoLxeUUBX7jBmvXE,50042,
dmRIV7NWR3zujdxooS5Lop4,11326,167.33,XaONYF285D,2LuOaIWUAoGmU8I4WQI6CB3kJyzp4YlbsminwsmQyWSAUuW2C0lXe3KenthZ169tfM8iixk4VMPsv4tg09cOAAaGcjB21aWZFOZD,50042,
GRmgAJEEpGlHggPhTgGeVRW,11343,839.17,IoTiTE2mt4,YQ0vUsBRWnPorykfltNILDTgw6yRZ7d7L0RB9fWR7YIL8nmIROLfXwKqctiBCvP6WK8zXjy7hGtWQ6Ckdxu4aSdRiSq8hl0ow4TP,50042,
32Dvr4UOfoV7WEospYU6cbd,11360,174.57,gI8bT4Acra,6yHLQRxHMti081k8xfUsDgUnHRIr8Qi88eYMoBij6qMw4QJHPBFJxtWL3IuTia8jpr7JqvVaZxTxcmqFuGDSMPgiXT6e9XEvZgV8,50042,
BCLltGLkIC9WzznCdUTAus5,11377,714.93,qgDBPxaSKs,AYr9mWxpHyeaX319tYPNEhUMNjyjVUMaqzjZHlTveJAiwGHHszUvwafCmFgqfHnCktCoobMNnMEjio4p60r1J5GLsOjWzXROziYU,50042,
kdGe1ulywHltFXzaWhljhCV,11394,652.14,z3flp9HvEn,Qz2PfcWMaUIJUJiEjjtq4ZyXUc1CnyAWfmvZWeYNsfz0lwZ9tJDcO1PKhQ2ZQ0O1Ph7HoTP39ImIcWaJsoH6Ya41hECjX3uyTXG8,50042,
ZtnLKgeTrogSTbNB4ZCGHaa,11411,882.93,hx4KUVdqsg,JLGrWppDPI10Z6VPiYzssfAom5cm8y3JrlfOQowYUnF3znXpxJnKz7IFAvPtnTfk2rE4Yua3ZblTiKB2wP1MmvL3oQRiKmbMW4rf,50042,
xd0EBNpeTdM7KVFBHBpzHBd,11428,597.11,w1pRUAxnrF,LLJz7Pd0Um73RgjvNz8RXFEP2Dmvkw5Ax6ecra6n7qqrERcX8gPmUx22RPuEYDepiKuXwhOkn5rjhLafhRmreUzVz44OeRrf33B3,50042,
PxYOHH8nSxqiqdVmwjNhrMr,11445,906.29,VtRalEwwbf,9B95Y5YTG7gDFwL579Mbd1iC19jc96hGdNcXVRLOp7j8wwxzW1GWNWenhaynA9ut3iXptwRyFmWWfCbyBZhHxdFtsd8nrghlf3YP,50042,
V5whs3fldGlFqC3AH5rpD0F,11462,786.38,F4KxUPWZaJ,Z29bmxh02I5VORDhErn5txR6m7dKw8TE8FJU75CNQKVBrGjGVG6sR87lGqdvGCS4cWe8dYOgeo3PaBJcRErsRtNwYaOskxolxL7C,50042,
PMAsNvAQBJ3fqwZ0b8irA5c,11479,654.94,Q5p1bbfer6,V45AUFs2uIHcezgLfugrMLAHhRbk2fPkU1Tw9TCfNT0bj946tKvxuthI5Im3i6jgwuMidGmCsITjcxjV30J20vXcRaS7XfWznNJG,50042,
Um2OjOkPUivFoxYziKhPxBT,11496,233.50,UeOfQstUaH,rqvlXTYN36WNzNK8Z5O1EYtCrh5ZrlIPbKBWvgl4TQBBgdGV7dyu3Xy6JdYrpVdmkpMqg0CbhQL3Zzkaq8Y4AlhWPK2TGTluv4Ql,50042,
WZl29SgkseCJg3mc7Hu9o1F,11513,955.43,D2tyeOOZz2,KbGehmcxjJVUVrNfYsdiMd3kBoZIOA2XEy8RDDWP6ZLhqQOMG0aavqCWzK1RPXj3l07lI1uRiFRHdglEF1EoiVqsj4epyX6KjoVD,50042,
FNoVnz94aJOD8wPmGRX7sYo,11530,71.47,c86m3L99qy,EWCnJQdpdZsGqZ4oYS18fmyhnfZh7y4q3KfKfhCZIYUVOrId2wTeHzut1q3CQtasQcitAV4QKASoMFLUoSrTn0PNt209Z2hzE0ds,50042,
ujPEwslovYQCJeD1q5KMHqQ,11547,777.91,dCjNgxOF0O,LnFXg9HnHZO5ZDUyan9FPnu7q5nDrvmUbFtwxozheWjsWV8t5fHO6xw2T07MLcYo5lt3ujNcUPDSQH9ashCGZma58uW2O7bHHrOM,50042,
ndAJgTFGGKZh2kdR31sb1QK,11564,146.47,kk2LEaayR0,XSmLOr6eSr2j1SGAavgWuvU6cBadaVQAACuAwri22nYth362Z9GuCLl81T8glj471msFexrhKNcq0qovvAkjXNBmMj0T8fq0D6dX,50042,
Ip7e34juZuKcF6VtL2HcJ06,11581,370.40,RboBj24hkO,cKtv1FlowjPI7TEfJUE91HIkUFvt2pv3YFJEnsZ1edmdKseUHGVr1jsT1M2OY2fpNZlB4GRzWSbS8m7xucFmDWYLYC4WdzDaryrG,50042,
mmrI9pLUFtL5FCPFJXsR6Uw,11598,857.72,Z6Lmr5kvdj,aLcfwewmuIUQpZ81zqOyYb5NyS4nwYqKYfpQYJ9SV28aaBs6HM4X0Z6mIBbiVtvTnerQNwl6xyqAxnc85r6IO1Df9qHzUtbUrUCH,50042,
ltC4qOzbNJHp8V4tejA6ys7,11615,0.61,hlP9lw3Hvs,h0lRDGWJjzuyX7UHa6tGMKSdwG9kUtCtipI11tIIZSWdQr1gjgGjJmBOZAIhybgORPJ1BB5gMJUfGR6aHjLavOcy9sm7XFtdP0Ai,50042,
I1ekE7vUCFDMeQ7WSoCO8Pe,11632,28.77,WD6sdya6Xy,OmRrDbFcAkc3DBYxweG76mGpH3WoWOpgyTeJ5myHtAT2bs2XwDpAzNu4LDAD5WgT2f0zpo8aOXkyjUSSonFzS59bfKCYfOH6vonZ,50042,
Kd7BCTOnkNnigPvWqNJAZrI,11649,215.35,iTteGadeHm,UT2PprwcCzsyNji9t2exh5sWLlF0ZgfveusOHEt4eWFbTS2O3df1RqD5MA3Fg4M1ZP7Bst7VjcvdholyQdhCgk3LCj8ejn8ArMMK,50042,
Pq69eI3CXXhmohXb8Imm8fQ,11666,845.10,pk2QFqEDlp,WyuO4iCTSb9c8KH5rDml1pxSoFJdYDGtn0BTu2GGIKpTFUTMSb7L1jiNJo4eBfHhYLhJAVgGkk7m1Kor07RhUiznTO02XOXuzPR9,50042,
